downloads,recent_downloads,updated_at_days_ago,created_at_days_ago,cvss_score,label,max_version_encoded
12564484.335146364,914598.5552337136,,,0.0,1,176
3504.9117229298704,396.7652477435497,,,0.0,1,2
132292.61058999706,21914.554672922703,,,0.0,1,219
7810.297200278428,1153.8328529171638,,,0.0,1,253
3525924.7345114,364320.3405557716,,,0.0,1,20
364594.17963385966,31077.64750349562,,,0.0,1,170
81884.97429847998,46281.77481069059,,,0.0,1,158
62924.8358875135,10341.301888287322,,,0.0,1,219
1891.920473607404,2117.4350735262133,,,0.0,1,8
33256.463331922656,3293.349455822798,,,0.0,1,197
14106840.339345606,3052137.968892384,,,0.0,1,177
43552774.32060333,1230951.1462606587,,,0.0,1,196
1734555.315743678,57220.61241193971,,,0.0,1,236
28712.66620544637,1766.0296747799412,,,0.0,1,124
32429.56948529736,5754.790234772204,,,0.0,1,18
8873.341702144451,813.6606435361341,,,0.0,1,20
4747315.827588611,84408.86000310931,,,0.0,1,263
17195.005038801726,3424.221592280818,,,0.0,1,90
607379.1639472257,4349.68464105431,,,0.0,1,218
272522843.04730946,54720055.373616695,,,0.0,1,253
4252644.625284506,553563.6279434223,,,0.0,1,150
171778127.908227,11257942.585657423,,,0.0,1,88
1985487.6360802152,278253.8796095544,,,0.0,1,153
21672446.60338588,5330960.591806498,,,0.0,1,147
11938367.570861677,1709411.1156926933,,,0.0,1,58
36649497.82523152,12675463.338422704,,,0.0,1,49
11322561.57476618,1799284.1112281654,,,0.0,1,31
3285.33974513502,595.3220704298202,,,0.0,1,1
332924.42835877667,20055.829975534503,,,0.0,1,71
9788.316666463614,1320.4848788333966,,,0.0,1,0
105650.69246827083,12970.252953504192,,,0.0,1,28
3732352.5625875136,139188.87656561576,,,0.0,1,276
63005871.13111211,12179854.162167788,,,0.0,1,337
3882814.213078213,318641.4012918628,,,0.0,1,312
550268210.9667472,71681887.6567148,,,0.0,1,236
6532.129672127874,543.4339938109806,,,0.0,1,16
48023763.09378111,5733101.180700343,,,0.0,1,249
166868.50156275817,17161.930653269697,,,0.0,1,217
129925.81860541856,9765.373351047843,,,0.0,1,114
1069613.1799631703,166803.2995335713,,,0.0,1,47
601021.469094257,47121.03987805701,,,0.0,1,352
443611.5892385498,24152.84227577344,,,0.0,1,183
642155.8513016246,212456.94230643965,,,0.0,1,303
5056761.386973101,483639.9089886316,,,0.0,1,148
2990879.2152094254,232807.89292921027,,,0.0,1,35
1384129.8621328485,11333.769652955314,,,0.0,1,84
33454322.566883568,7523168.507197982,,,0.0,1,198
251474.61748165765,4492.290500006949,,,0.0,1,91
871140.0871886865,20660.49626668072,,,0.0,1,204
1842859.0079024928,84335.05952704283,,,0.0,1,126
6995610.633477954,2192270.0177279864,,,0.0,1,177
8953.518803410723,2747.3875777204707,,,0.0,1,182
337601.1318680693,2224.5400267705504,,,0.0,1,14
44814.97807484494,2730.1694235318746,,,0.0,1,297
5522.353968199199,1244.1729133574397,,,0.0,1,162
509125.2677061213,118829.46778546504,,,0.0,1,325
163206055.88333404,33878456.22728508,,,0.0,1,59
4214.582162370856,348.28828295849326,,,0.0,1,10
672871.7544918067,82433.22137914709,,,0.0,1,155
10404696.299944922,916121.1131037422,,,0.0,1,40
1034213.422309588,33641.5642022676,,,0.0,1,29
46145.64934230671,5885.137761619068,,,0.0,1,110
42675.520208669725,7260.58242450296,,,0.0,1,317
7549.555455863267,1960.687669492095,,,0.0,1,195
101125.2030182044,735.5667502715401,,,0.0,1,84
20423.61788070138,1332.7356153325852,,,0.0,1,85
3495.893227951172,566.7828009566744,,,0.0,1,1
1733079.7139136505,332115.67066026584,,,0.0,1,42
1089447.5134739464,182466.2080874409,,,0.0,1,49
828676.829654878,34666.16908722854,,,0.0,1,30
2719548.6545863748,363565.00010040303,,,0.0,1,77
2911342.0640702927,42643.32557039578,,,0.0,1,243
3877870.7895054566,1354190.0854821734,,,0.0,1,87
5782570.736397079,243721.38044899813,,,0.0,1,82
86056.63122745685,15178.468674806978,,,0.0,1,212
300235.6777893982,60470.50761609231,,,0.0,1,282
1844.4738961113144,194.0239930006973,,,0.0,1,1
183291.3752012284,27938.82216623661,,,0.0,1,260
20177.360313856123,4606.948028092091,,,0.0,1,30
785678.0159111599,42800.29391218479,,,0.0,1,343
100130151.44712816,18085455.819506623,,,0.0,1,328
2134.215868366838,1855.946811314548,,,0.0,1,9
213173.35137348576,9539.428761285042,,,0.0,1,72
81059.20364146525,18506.940508538508,,,0.0,1,104
56934.87064662292,655.5451127807135,,,0.0,1,124
227036455.61920515,24278641.7042404,,,0.0,1,184
172354057.776072,47381910.88107799,,,0.0,1,270
10223.383978012283,3161.2651713443533,,,0.0,1,79
269009951.2804026,37628842.56249346,,,0.0,1,136
5129.128612703483,853.7639558511992,,,0.0,1,88
62680614.66144947,7256889.454575147,,,0.0,1,223
780230.6263412344,154619.89231961788,,,0.0,1,339
417430.5212412315,83382.3843387574,,,0.0,1,304
1979.0871194457773,2090.787936413404,,,0.0,1,10
3439085.147205916,670641.6295804613,,,0.0,1,139
3411756.148815833,666714.2916188961,,,0.0,1,141
17264527.546387933,572650.0397470508,,,0.0,1,227
2603.3900755522814,269.58001349488893,,,0.0,1,10
325273.01636587275,24389.118863844087,,,0.0,1,70
26289058.83191102,3050226.9221020984,,,0.0,1,131
7015.09737540575,977.4924248185654,,,0.0,1,251
335155.368650209,24274.86842451192,,,0.0,1,71
148970.46713519812,21566.272564066025,,,0.0,1,346
3629727.334784005,660611.5340699005,,,0.0,1,142
176037049.73924577,24700665.732761577,,,0.0,1,39
40863.77503691359,5480.031644312951,,,0.0,1,243
328854306.734648,43756750.45461739,,,0.0,1,137
6543512.0835142415,210791.8748315153,,,0.0,1,243
6033.022080116016,446.6852049704191,,,0.0,1,10
54245.76032306796,6635.341544713084,,,0.0,1,15
93841558.54560187,16343284.336719235,,,0.0,1,284
4335242.689787134,43818.12275911252,,,0.0,1,238
522666.6061844768,22694.278465450585,,,0.0,1,64
18187.243896762888,3090.321466809818,,,0.0,1,91
515571803.4852205,124545226.55103864,,,0.0,1,65
110498.45183346792,11759.664994613771,,,0.0,1,53
6232682.574504063,684523.6834975336,,,0.0,1,165
2963490.9111755155,806072.5436883058,,,0.0,1,78
20334.48451238744,3888.4349720176106,,,0.0,1,86
946501.623216574,36248.01644627906,,,0.0,1,213
286800.3766255768,7875.661918377589,,,0.0,1,211
102851.42086524302,3003.232098082118,,,0.0,1,85
10463122.308510492,1028727.7347803692,,,0.0,1,175
30736288.609099098,11066535.736400088,,,0.0,1,131
3791061.202536264,306397.87560380786,,,0.0,1,29
1584648.0539385837,39401.57404139118,,,0.0,1,126
9107596.547658192,2463671.58537248,,,0.0,1,253
428081.1121206216,334595.0764007661,,,0.0,1,91
1285762.299735575,22747.96574383377,,,0.0,1,126
9217372.985331276,2708364.8630622174,,,0.0,1,156
2366.8535756028928,1152.9636988954223,,,0.0,1,182
93354289.70954756,12936014.99269354,,,0.0,1,120
2213010.535927954,84908.26624526238,,,0.0,1,126
13796.84237013768,2020.5728478765925,,,0.0,1,220
29182096.143645376,6053725.075286941,,,0.0,1,81
17079528.031141944,2800076.993076267,,,0.0,1,51
45112297.47383718,12310292.354843846,,,0.0,1,45
370066.52729954856,59215.63733993105,,,0.0,1,306
11032307.512202768,2266201.706317968,,,0.0,1,251
171151277.72856045,38424996.62169733,,,0.0,1,270
10222.499063210424,1607.04299946126,,,0.0,1,125
3573.953802474832,293.02327484764595,,,0.0,1,10
96039.81062818137,3519.165949776984,,,0.0,1,86
52377.5579194401,6251.800456158403,,,0.0,1,100
25174.99509926305,1406.673346504141,,,0.0,1,256
321689402.86172915,41960503.06145676,,,0.0,1,277
12262.402268272082,1196.3852747452338,,,0.0,1,183
30579095.48346289,6077946.646398075,,,0.0,1,207
16766862.077665975,418040.7631852397,,,0.0,1,156
608464.8754431325,116744.83649054731,,,0.0,1,111
7978793.600126058,3677185.356261086,,,0.0,1,117
13710215.212177409,2613357.682345622,,,0.0,1,175
24826467.168117512,5010690.054966248,,,0.0,1,51
92251.4095556404,3079.226384823706,,,0.0,1,0
1242130.699916833,329920.0625387763,,,0.0,1,51
49897.11839818799,1724.243655580097,,,0.0,1,17
2579.8278794770595,1209.9459384305371,,,0.0,1,182
198861.47596951068,36953.36512916933,,,0.0,1,167
5203.501545476672,475.60933704955113,,,0.0,1,9
19384051.340785857,2896599.384247669,,,0.0,1,297
400052.7626286917,77248.20443144605,,,0.0,1,44
2960717.437063679,318230.9066284248,,,0.0,1,77
292415.5964604225,5747.122614127214,,,0.0,1,126
50255.91757773001,4788.878902254304,,,0.0,1,242
99765.76351859864,18242.92751003672,,,0.0,1,42
8770.337514745961,905.12210937588,,,0.0,1,18
26527.96646502885,2930.678197868918,,,0.0,1,86
22918.241091446485,2342.9744583033807,,,0.0,1,181
3524.832915433393,221.34889258620225,,,0.0,1,183
8034.142314635164,734.3813135235512,,,0.0,1,126
10016.471114194825,2206.458937303134,,,0.0,1,297
312225.23421936104,21626.1761374839,,,0.0,1,147
338966.3814635485,16382.123908053056,,,0.0,1,210
191004.9777873541,20316.62901960829,,,0.0,1,78
14501719.62898542,1369532.4109260314,,,0.0,1,309
44939.58856690374,3549.584556905645,,,0.0,1,297
4376386.103607141,2455976.2601010706,,,0.0,1,117
4832911.3303917525,355493.03616009885,,,0.0,1,311
43587.008891049416,5627.737659471391,,,0.0,1,157
30419.995880410712,3810.5994886005055,,,0.0,1,160
120087.23291990106,5352.178136298155,,,0.0,1,181
938171.633712817,203216.59621388296,,,0.0,1,279
1387166.53879163,376506.7503605802,,,0.0,1,68
7402500.057914262,908190.066750633,,,0.0,1,80
26104.517884738267,3145.214951642898,,,0.0,1,219
257109935.36805984,35752946.63445513,,,0.0,1,136
114818.94657544662,6230.760462542829,,,0.0,1,282
26133660.75363592,4645785.184240267,,,0.0,1,210
6823.34731256111,1327.5412299775044,,,0.0,1,326
865899.7121910991,21885.64899270392,,,0.0,1,203
272682.2210249586,34647.796454250645,,,0.0,1,188
100495.17630976034,10072.437607156518,,,0.0,1,175
112315.305600838,11931.421966089789,,,0.0,1,51
132568.15894772846,12851.304899863124,,,0.0,1,99
3373.22883419274,426.8089713999313,,,0.0,1,124
28496454.344996773,6492186.897862948,,,0.0,1,228
51599.91034345624,1609.3792611514311,,,0.0,1,17
39665059.68275528,7100284.905201882,,,0.0,1,155
5969.745976697484,1061.781396888703,,,0.0,1,0
92973682.91389371,10162443.26394995,,,0.0,1,356
1625.790241189069,213.64889959027616,,,0.0,1,231
119027.60939183996,9560.283301354782,,,0.0,1,112
309433111.01811725,41946785.8816973,,,0.0,1,282
172358.4332386038,129346.21187720248,,,0.0,1,28
9159187.063265469,816610.5206261576,,,0.0,1,42
3787759.7057677377,52052.50413555018,,,0.0,1,237
19866.9145770018,5532.69961899059,,,0.0,1,29
6377403.33174334,770564.5260558723,,,0.0,1,149
567617.1253509597,38636.887106957976,,,0.0,1,145
55655.29138808807,5792.780657076779,,,0.0,1,17
85215.83374830788,7027.691371756784,,,0.0,1,34
92006.18854876928,12059.117216109706,,,0.0,1,64
23644.77304789446,2768.0783984186014,,,0.0,1,139
1039005.86682397,107643.67666572018,,,0.0,1,244
36557.69862076647,3767.091551153047,,,0.0,1,32
34467.05441147887,3889.803287296332,,,0.0,1,240
2986.8427848608217,622.4137379736684,,,0.0,1,9
12849.779763613917,3093.868672833103,,,0.0,1,160
79163.43502838402,13833.805884624451,,,0.0,1,352
5930728.643322143,2239029.235215508,,,0.0,1,76
69802046.17669296,16177146.14856176,,,0.0,1,316
2136581.461335888,48123.81660728463,,,0.0,1,243
18103.0416539498,3803.217153512111,,,0.0,1,314
53479.93670316737,4010.031360719357,,,0.0,1,72
5167.673461372726,3627.05812720564,,,0.0,1,289
37980.411381759804,5324.322848430696,,,0.0,1,42
4307073.393626658,53677.72276046544,,,0.0,1,237
2188513.621951948,400193.47322593327,,,0.0,1,309
50732.55913894813,1562.1697625052852,,,0.0,1,17
341975202.9782534,63454421.05893242,,,0.0,1,252
216967.2181931433,153882.2026118156,,,0.0,1,181
2090672.1486708585,341314.32952082145,,,0.0,1,306
43007531.71722245,9199060.926238809,,,0.0,1,184
13402.7367728506,1667.025069884157,,,0.0,1,158
9976125.780507592,392900.1497725417,,,0.0,1,247
30808.051183979223,5464.084107649,,,0.0,1,183
239387384.4129621,30180445.722157992,,,0.0,1,259
59612.61549378174,11835.401446103706,,,0.0,1,310
451207.330368984,54010.6987348176,,,0.0,1,267
23262313.654690742,4381051.825035788,,,0.0,1,64
46294.54797350215,1674.910695504975,,,0.0,1,19
1084.3020991096453,270.42769703574714,,,0.0,1,1
9528220.746640535,2606854.651587716,,,0.0,1,154
1684091.8278948877,132605.36949794128,,,0.0,1,222
29750.802427330527,2573.314354952036,,,0.0,1,126
2538696.577008193,1220277.2264755827,,,0.0,1,242
5867304.646622601,1987653.3725743853,,,0.0,1,18
72574082.40410754,13098737.306821862,,,0.0,1,337
3863.7062944735535,442.04908805896366,,,0.0,1,84
458529.8797039112,72214.617612201,,,0.0,1,107
56217402.0075637,11888180.9908767,,,0.0,1,143
14070512.356800316,2868291.8254427016,,,0.0,1,177
628741.4822410763,26555.67793441643,,,0.0,1,244
7701913.670274884,1158578.7102279426,,,0.0,1,332
1065490.904709761,106579.89233026929,,,0.0,1,172
132797705.03103995,23413399.3215391,,,0.0,1,345
58892.75758556258,11554.195671779848,,,0.0,1,55
2325.0131084920463,168.57021134666547,,,0.0,1,1
4915183.703418764,1413695.1413340145,,,0.0,1,87
25082.13976195192,2165.016373251904,,,0.0,1,181
4075251.278165535,475967.9652919313,,,0.0,1,45
42031733.38745815,16152105.21903289,,,0.0,1,45
130554.87505050957,29360.43798220676,,,0.0,1,293
2009921.7911294024,101721.0097328677,,,0.0,1,126
28807.7808052114,3609.163428756959,,,0.0,1,86
6714937.236228416,1180167.457657006,,,0.0,1,78
46123.45420769215,2014.763848482689,,,0.0,1,127
336330.25889404,14345.93185083661,,,0.0,1,208
195822.89833139192,115101.79493173223,,,0.0,1,339
196849931.91243225,50096303.96281634,,,0.0,1,120
6705603.270288068,1093208.111619124,,,0.0,1,80
42586091.80362769,6688422.63012703,,,0.0,1,48
64624.33985099325,11069.242807105482,,,0.0,1,218
26293.956020719383,5984.932857701124,,,0.0,1,312
7463313.148223973,1184688.513946235,,,0.0,1,80
25883.2401931051,1749.5524056478837,,,0.0,1,197
260640604.3359576,37596838.77402429,,,0.0,1,28
1697466.4655619566,401277.24786539486,,,0.0,1,67
392825.6370321557,64144.330147863184,,,0.0,1,36
8943446.983718038,2092340.8072157577,,,0.0,1,192
1131016.31448348,94474.45285478226,,,0.0,1,174
46985.6961126779,6839.809331938292,,,0.0,1,72
44500765.23746984,10331179.032990916,,,0.0,1,284
43009700.54985161,9570587.785776705,,,0.0,1,278
5255.990519128456,823.7778245109649,,,0.0,1,87
3532529.100377614,725124.4786931967,,,0.0,1,78
317832.40172324266,7072.945259919801,,,0.0,1,125
61637.989547248704,2533.397408575176,,,0.0,1,209
302438924.72353333,37540972.51210156,,,0.0,1,135
17938.601228622476,2070.338240411684,,,0.0,1,208
48177066.12868511,9296788.418290948,,,0.0,1,279
11530.55585502156,897.9660042706614,,,0.0,1,91
2702.051559969246,461.2093692561222,,,0.0,1,244
3396.490988656248,420.4127393009956,,,0.0,1,87
10611758.554729365,2466036.1782339723,,,0.0,1,195
29579719.60858118,4397999.895945621,,,0.0,1,212
485202833.4870843,100068363.05279905,,,0.0,1,107
4616.770090151786,507.1390599909207,,,0.0,1,126
16660.15708240443,2325.636096612432,,,0.0,1,186
4291.252609736863,518.8334938008303,,,0.0,1,10
13697082.540862093,1065703.4392883678,,,0.0,1,232
1238617.8243965018,34925.80566173942,,,0.0,1,181
1753694.5663535153,235223.3904989165,,,0.0,1,116
13086344.929886851,2336454.318515293,,,0.0,1,177
324749.7439879253,40380.2757089198,,,0.0,1,84
707365.5296084795,129525.27445836266,,,0.0,1,111
7594.596519682461,932.9947167524934,,,0.0,1,18
212154.2702175834,10197.413328999168,,,0.0,1,89
22058364.98402126,2709277.3177890256,,,0.0,1,99
74638.64266149008,7621.89247546516,,,0.0,1,319
34572.525047273244,766.1455912267886,,,0.0,1,14
32522123.59443546,1331936.740794209,,,0.0,1,133
1774.269067410694,216.71858022671805,,,0.0,1,9
755118.7338511371,214383.87875401627,,,0.0,1,304
466074.607774984,46781.05216887967,,,0.0,1,335
4020636.5859223385,991286.5329886331,,,0.0,1,84
475118.4289169531,372471.7941887657,,,0.0,1,90
54675.38084742734,4288.184340897629,,,0.0,1,218
24017.78006814056,896.7135099703835,,,0.0,1,24
222965666.79000103,45511592.5684774,,,0.0,1,230
12569524.431680318,3122546.271509312,,,0.0,1,171
45685095.37084196,8392220.35745102,,,0.0,1,186
72717368.6991496,12382412.430082016,,,0.0,1,315
18540853.570969783,2151386.2280135644,,,0.0,1,209
40682.65907184068,6100.507134147406,,,0.0,1,171
1002788.400140478,175127.50700346506,,,0.0,1,193
271581.30957802845,78758.4468955334,,,0.0,1,305
219104335.24316671,45115078.12209178,,,0.0,1,167
48985.383564840144,9552.466153027495,,,0.0,1,148
45384.75563551062,8300.185380945813,,,0.0,1,15
805471.8522928942,231257.56593308665,,,0.0,1,302
38301086.08128009,8452729.49552872,,,0.0,1,262
4984010.400702293,74498.4136052479,,,0.0,1,263
171440.27594378983,105588.96534160031,,,0.0,1,338
97749025.85775056,15518151.50313358,,,0.0,1,247
69250.42620161141,8621.68642684938,,,0.0,1,34
180632.0449854695,18789.790255977896,,,0.0,1,95
43575.20491840611,5465.186693166976,,,0.0,1,100
149085.11053837615,6423.77603908302,,,0.0,1,270
18530.07092189454,1848.880269071896,,,0.0,1,64
648879.3721046333,142267.76808778555,,,0.0,1,290
619016.3006601881,69455.54651083238,,,0.0,1,362
2235987.84700174,24229.105844191046,,,0.0,1,1
17631063.951708436,2456010.1727951504,,,0.0,1,49
6416549.311133079,285849.8608521932,,,0.0,1,245
17091.369173297997,2618.4560573260246,,,0.0,1,24
521955.026522206,20112.64965709504,,,0.0,1,15
43470.55523197267,7013.577176136266,,,0.0,1,72
1073844.2267015392,105947.59816432306,,,0.0,1,181
283248.1432239006,39491.67592614246,,,0.0,1,269
10786494.689130116,2373347.663894689,,,0.0,1,36
340893.993410237,21279.253784911973,,,0.0,1,72
2214626.276807688,79178.16725895402,,,0.0,1,123
76694.51052343973,5609.668066972788,,,0.0,1,207
72378.4793435658,13467.181125207926,,,0.0,1,352
12471500.230453229,2550844.514816997,,,0.0,1,356
5794056.410574523,190181.2054929772,,,0.0,1,243
329693634.9692542,46151359.80833596,,,0.0,1,138
57775964.49724111,9083807.643351791,,,0.0,1,145
464556.7011861122,118180.57359264638,,,0.0,1,327
200072147.60908988,30697642.24557868,,,0.0,1,166
3960.820892050013,759.2585710524111,,,0.0,1,157
176673.27488138113,161667.38146469634,,,0.0,1,181
13273.033490045133,1602.4594656645054,,,0.0,1,269
17724.520904358138,2396.806265637232,,,0.0,1,25
74164686.05684035,15986179.143186145,,,0.0,1,314
342746.5877232944,40870.93935894544,,,0.0,1,269
28434369.221880365,6131750.347708779,,,0.0,1,229
156630.86978331456,17341.247131908553,,,0.0,1,283
17178.886118966388,1766.765634941164,,,0.0,1,133
7797680.713518624,3253250.1475815866,,,0.0,1,117
29640018.16813747,5637228.755061977,,,0.0,1,212
927209.7958102636,125294.79248746696,,,0.0,1,266
21874781.196550097,5372566.654700217,,,0.0,1,52
21448.68026217789,1646.346453885273,,,0.0,1,27
255586154.8042548,34823098.00133001,,,0.0,1,135
9845.737194173384,1376.3412401495934,,,0.0,1,241
117070.48704325913,3927.108983325428,,,0.0,1,36
3827.803800664217,528.6843750209558,,,0.0,1,0
14456.35772282364,3967.3897597091054,,,0.0,1,195
102248.35179771091,22376.649388774746,,,0.0,1,40
4682.485408933232,225.8113496186823,,,0.0,1,181
19051078.8640359,2916450.830652292,,,0.0,1,184
1839446.9346973945,91687.69822633316,,,0.0,1,54
133017.70916669955,6847.405125999183,,,0.0,1,281
73731.28045079601,14219.355843382858,,,0.0,1,211
21574.74493556132,2641.704654592121,,,0.0,1,217
77622745.66385148,11452063.60204824,,,0.0,1,337
235968.86892827973,4623.388471635679,,,0.0,1,125
16302486.402693516,1675560.8398535107,,,0.0,1,309
1041285.7573345108,354164.0924469212,,,0.0,1,126
4009829.992177853,499650.81517569366,,,0.0,1,183
4660694.592972656,305480.4687827157,,,0.0,1,312
179607.38752206578,23626.607455677244,,,0.0,1,124
5669.810586836873,631.0032656935638,,,0.0,1,6
34016882.45596434,1040043.9957149344,,,0.0,1,29
16089.270307467545,1837.8122037600515,,,0.0,1,91
770968.4918237585,275413.5011138445,,,0.0,1,304
23476707.19310392,2855736.9583495627,,,0.0,1,207
89845.42730381546,15643.129415660256,,,0.0,1,201
172727971.7823506,55127371.10920728,,,0.0,1,231
44228.03167710584,4122.071370816833,,,0.0,1,32
20978.13495445958,2090.7455939772503,,,0.0,1,126
135100.41017726023,3364.681941423167,,,0.0,1,182
126372.61188796404,11905.044172202915,,,0.0,1,51
421337.9201033136,89669.01627495696,,,0.0,1,45
371149020.3437405,60957838.258057006,,,0.0,1,262
14451174.311987678,618025.9592170382,,,0.0,1,243
1202190.8670065664,134203.44572381364,,,0.0,1,204
1519369.2669172855,28246.694074697032,,,0.0,1,183
286449.53087257675,18013.21419014938,,,0.0,1,217
12306.082197009802,2061.8000257084364,,,0.0,1,11
272081333.7973967,42245788.59089154,,,0.0,1,125
1647805.2444321748,382476.4372635823,,,0.0,1,68
325750.16952869936,77949.28594918172,,,0.0,1,306
7413.573823449656,1536.7054466551283,,,0.0,1,24
18897.56351158865,2093.7798663916024,,,0.0,1,209
125267712.63619377,13674902.900438882,,,0.0,1,129
12789.952833504816,2009.7309366075383,,,0.0,1,10
251463.131605032,60013.30740930957,,,0.0,1,105
43802500.64648989,11358748.69313386,,,0.0,1,279
21013573.31127327,3158814.497739067,,,0.0,1,184
9875253.276670016,359487.3063139312,,,0.0,1,247
80599634.95738266,10698479.526137576,,,0.0,1,303
263017565.0574757,32225382.135597523,,,0.0,1,125
661831.3068616301,120781.49628746492,,,0.0,1,290
14317.998114192991,3167.602997742617,,,0.0,1,231
171513.5377632393,18596.026110449828,,,0.0,1,80
14285665.538297145,1327603.741087726,,,0.0,1,234
474118.9115333384,23539.68568344971,,,0.0,1,182
2833686.450716144,339995.3519337487,,,0.0,1,20
52204850.71790158,2004340.068306332,,,0.0,1,94
16139681.557150202,2089744.097279742,,,0.0,1,355
4324646.560067724,2549935.3512848923,,,0.0,1,117
718311.4018707045,269476.0206922116,,,0.0,1,306
105040565.45130788,19094350.4615953,,,0.0,1,54
118922.31447627144,10742.127446307708,,,0.0,1,174
2219679.280422409,34668.06292018146,,,0.0,1,189
4129.404277315844,3168.973556758901,,,0.0,1,86
25024.863329382944,4168.901002415108,,,0.0,1,3
8079.402328603374,1503.6420286893238,,,0.0,1,24
84717.1516892771,12828.49414416284,,,0.0,1,352
62632.66214383033,12458.48559710395,,,0.0,1,200
42894.92802840033,2508.0641204511985,,,0.0,1,290
41227.57674470014,4100.184206982927,,,0.0,1,42
11043553.302887991,622375.1793059177,,,0.0,1,92
68542733.71102613,18210341.90093842,,,0.0,1,115
4154591.635814624,43491.55407282817,,,0.0,1,239
5097689.569922745,319327.0246767686,,,0.0,1,51
14244.425095903798,3019.9298852039938,,,0.0,1,230
41702.35406776142,6771.596843535069,,,0.0,1,157
11430303.005784849,2272098.278242873,,,0.0,1,355
4315709.997708451,496812.4274951943,,,0.0,1,150
86378.70699930747,15862.414647800437,,,0.0,1,44
13931.295111165758,1635.9286733443544,,,0.0,1,9
17052449.568613146,4285840.267792476,,,0.0,1,61
4206043.922877506,514157.8095250989,,,0.0,1,150
7370830.734077229,606315.7040369157,,,0.0,1,182
2372777.988816676,326830.2438744587,,,0.0,1,76
172271346.20171985,32786230.020501908,,,0.0,1,61
20415760.816279564,5309574.022309931,,,0.0,1,50
20627615.252606057,2408932.315283785,,,0.0,1,297
43036304.14765879,1788289.8533424365,,,0.0,1,93
110065.64550041848,13372.381909804988,,,0.0,1,63
40916.81164610678,6974.771062577001,,,0.0,1,5
87674.24251881753,5663.431846825978,,,0.0,1,331
3948630.220021955,790717.134447702,,,0.0,1,78
25865.5146976267,2204.8518308581747,,,0.0,1,182
23674.849149478043,3041.529332297615,,,0.0,1,219
3420625.067250839,408310.0931010864,,,0.0,1,55
8882.554945974336,1519.1518079400255,,,0.0,1,134
96349.75179623326,13923.044799719984,,,0.0,1,241
98650.4604872106,10735.406318110923,,,0.0,1,162
507252.331122822,7672.4451151442,,,0.0,1,161
3071986.625886037,413996.55298434274,,,0.0,1,265
12416312.604599755,915716.5006923252,,,0.0,1,177
9182894.006205436,2237419.794589271,,,0.0,1,178
4928.548530695896,563.5650085895671,,,0.0,1,295
87744.45441346627,11175.733597578015,,,0.0,1,179
61212.57697515677,6820.383195812585,,,0.0,1,181
1564478.1793682952,193657.1707385872,,,0.0,1,28
1118811.2917807489,189044.6653256706,,,0.0,1,346
1581742.013126847,217467.2744875652,,,0.0,1,116
30904210.304676827,4757834.787626685,,,0.0,1,326
14170.63678561338,1878.155850676752,,,0.0,1,219
40307331.2601332,7676194.741593224,,,0.0,1,182
6434160.284774456,1203832.171669618,,,0.0,1,332
24086.73940585214,2631.4096032321027,,,0.0,1,139
1056915.651466338,33344.867494169455,,,0.0,1,212
12971.353671207433,6770.930898881987,,,0.0,1,156
1419.1527210683628,276.9532484392776,,,0.0,1,244
5181.360170843742,3082.069859382525,,,0.0,1,86
111576.1135929155,8445.322420836499,,,0.0,1,112
100953.91185341086,19041.89544763408,,,0.0,1,103
633580.8179342846,72550.28179644514,,,0.0,1,70
850181.1003739601,318614.58466563514,,,0.0,1,305
414804852.44241285,55547244.7668856,,,0.0,1,291
1645.886664052674,187.74734183752625,,,0.0,1,8
31635764.848542664,5686098.6386776725,,,0.0,1,211
31165055.02726381,5146390.774725942,,,0.0,1,323
228909.05656104808,26869.83827808845,,,0.0,1,179
9520.701555680804,1963.0549243659384,,,0.0,1,197
131984588.1789837,36975759.78513925,,,0.0,1,199
238266167.42715147,50138082.50852729,,,0.0,1,121
328104380.4341804,42556134.65669583,,,0.0,1,250
371066096.2258527,38853353.92150791,,,0.0,1,136
404663.2869658831,54033.66245838641,,,0.0,1,359
11153829.57081756,1028210.3718769356,,,0.0,1,42
12616.948736258544,1825.1671159043383,,,0.0,1,271
341975.3113411797,2268.1858951286645,,,0.0,1,15
537500.5638225174,90535.78359774024,,,0.0,1,25
33730.68653324851,3453.5569570376924,,,0.0,1,238
280393.5304003674,2352.640516869864,,,0.0,1,15
23516.09465039532,3376.7047038343057,,,0.0,1,87
6012394.294192732,1127343.7488723963,,,0.0,1,78
31158.652244141274,4024.170245010431,,,0.0,1,326
4622763.525142865,1011150.2664476604,,,0.0,1,137
146393087.57625446,27824348.48582882,,,0.0,1,60
2750650.5013730666,1378121.1901368531,,,0.0,1,244
30202.07393969763,3887.639238535778,,,0.0,1,5
2843177.7614881275,909319.8893008124,,,0.0,1,74
188633.63282006024,19728.00528269964,,,0.0,1,346
85203.90891892133,18555.151804114168,,,0.0,1,65
195649.44234332812,17041.95278871137,,,0.0,1,161
378.08987588949583,317.6443294388733,,,0.0,1,258
514122.9560469258,14832.415125127733,,,0.0,1,321
54016.87201282693,17434.509063478035,,,0.0,1,126
18889.389323357263,1342.303306753299,,,0.0,1,85
69313.30090581151,12610.39822366492,,,0.0,1,201
768506.2412533772,22719.924830264845,,,0.0,1,203
21667.19761900124,2422.239679977425,,,0.0,1,162
55137.13837718138,1593.355117940182,,,0.0,1,17
